Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: In Vivo
Test Article: Perfluoro 3 Methoxypropanoic Acid
Species: Rat
Strain: Sprague-Dawley
Sex: Male
Organ: Liver
Chip File Creation Date: 10/31/24
Log Transformation: BASE2
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/04/2025 07:38.05

Something	A36	A38	A20	A18	A33	A45	A44	A16	A15	A46	A41	A37	A30	A29	A8	A26	A40	A35	A1	A3	A12	A17	A42	A24	A4	A7	A11	A51	A32	A22	A2	A14	A39	A5	A6	A9	A31	A48	A21	A49	A47	A34	A13	A27	A28	A50	A25	A10	A23	A43	A19
SCAND1_9782	6.943457	5.8024487	5.073195	6.095092	5.337082	6.466124	5.4748697	5.5658197	6.0124	4.9042687	4.9637046	6.6759615	6.6541333	6.07897	6.4068675	5.36689	5.2431655	5.3781114	6.649157	6.2338533	6.202437	5.654057	6.741318	6.1400623	6.849118	6.7011065	6.5010405	6.947055	4.8131757	6.7261825	5.8321056	5.005808	4.9701138	5.001751	6.1334844	4.905866	5.5268536	6.0663114	6.0747595	6.0026646	5.8564644	6.2910557	5.4192753	6.802452	5.0225058	5.7154636	5.9092035	5.4634604	5.7119226	6.221069	5.5776534
SCARB1_9783	3.6237552	3.097608	2.1619017	3.1704433	2.472159	3.9054923	3.4325337	2.7958763	3.243922	2.6036353	2.7783492	3.1193392	3.759049	2.3926249	3.531564	2.2599542	2.399263	2.4073083	3.8246934	3.831355	3.1430392	2.9343114	3.2374017	3.415899	3.3130789	4.057699	3.4149964	3.474912	2.004529	3.251095	2.7956865	2.7354863	2.1789894	3.1603029	3.3214288	2.5840793	2.4426951	2.8892338	3.5130224	2.9792266	3.2054758	3.1694758	2.4416173	3.8009534	2.5476058	2.6368403	3.011828	2.4290519	1.8362379	3.4641607	2.9574547
SCCPDH_9785	8.583468	8.365707	7.437645	8.182147	8.121393	8.261776	7.909351	7.966221	8.300268	7.603463	7.5656204	8.694643	8.427647	8.187318	8.81368	7.8020306	7.5175605	7.9156156	8.499677	8.58248	8.619867	7.8994	8.122149	8.588335	8.431062	8.384894	8.702704	8.757322	7.5984616	8.403259	7.8660192	7.5198693	7.933437	8.03112	8.059312	7.7571683	8.184158	8.319743	8.410157	8.030703	8.271947	8.596183	7.6831937	8.436482	7.6417766	8.333883	8.437064	8.375462	7.937955	8.199941	8.303769
SCD1_9787	7.265991	7.1054864	7.984636	6.989263	7.4972534	8.014387	7.786701	8.604284	7.9468255	7.5652914	7.8735986	8.687934	9.84912	6.990008	7.9879737	8.030922	7.500631	8.60153	9.203169	7.66152	7.7265677	8.278062	8.580452	7.5391345	7.987786	8.95994	7.7862606	9.541025	7.1730533	7.9356265	7.6903467	6.938832	8.478401	8.299198	8.077906	6.0864186	9.0670185	10.354282	8.423896	10.173574	10.038703	8.6295805	7.2390914	8.286139	6.8742948	9.200197	9.336646	8.217934	7.425901	8.051396	8.180694
SCP2_9788	6.6409245	5.07724	5.4161816	5.426834	5.337082	6.5311985	5.393147	5.372352	6.1478705	5.545458	6.071905	6.503277	6.575025	5.7203317	6.395598	4.901926	6.0487347	5.649562	6.504469	5.8666854	6.0557013	5.155557	7.014252	5.711165	7.195501	6.926682	6.6097493	6.7608943	4.877955	6.3275027	5.8569765	4.68716	5.0336547	5.184672	6.1334844	4.905866	5.0354204	5.3928714	5.799231	5.363388	5.540748	5.614215	5.285139	6.3321495	5.3781834	5.395919	5.746118	5.684595	5.233948	6.6345053	5.5776534
SCRN1_9789	2.2557068	3.8308609	1.2570211	2.3223944	2.2602103	1.4584783	2.2245977	3.393861	3.3476372	2.8265579	2.6802902	2.6150863	1.7605959	1.9388802	3.531564	2.2599542	2.5384767	0.0	1.9974787	4.102316	2.581391	2.7430372	2.8119028	2.38735	1.8294263	2.4764907	2.077968	2.9534101	2.1515164	2.0966876	1.7976378	0.0	1.2698381	3.038847	1.2534345	1.9992051	3.303507	1.1901431	3.7408574	2.8702326	2.5996156	2.887088	3.2066107	2.9009168	2.5476058	2.0916321	2.279205	3.288475	2.762189	1.588432	2.838406
SCYL3_9790	5.8008323	5.3465996	4.7766476	5.1298494	5.281925	5.5376925	4.8355975	5.0226336	5.2902575	4.636182	4.61133	5.2298574	5.2933	4.6891985	5.695968	4.6799564	5.0931315	4.6429377	5.252226	5.3729453	5.4027786	5.193472	4.95933	5.3961053	5.2247305	5.3728333	5.3559427	5.4072967	4.8131757	5.3798304	5.272131	4.3292627	4.869225	5.5383997	5.181664	4.7269006	4.934379	5.2544	5.3473864	5.3431377	5.000007	5.5167813	4.972431	4.7825623	5.2462397	5.350499	4.9924436	5.439362	4.593174	5.2402797	5.1478295
SDC2_9793	7.063699	7.5457335	7.2329183	7.572964	7.4972534	7.2961917	7.356426	7.4817295	7.108429	7.4231267	7.4513493	6.9841523	7.154935	7.363417	7.5070643	6.922733	7.5175605	7.340953	7.2061133	7.718031	7.0212812	7.210576	7.310877	7.2944164	7.150825	7.206972	6.984848	6.94141	7.1986394	6.933793	7.057942	7.0888257	7.6889544	7.6245313	7.3963823	7.3027277	7.4913836	7.8361216	7.4226265	7.6934533	7.512325	7.236628	7.3663454	7.130145	7.229145	7.4092817	7.313049	7.3445506	7.452613	7.324088	7.4672437
SDHA_9796	8.530438	8.427729	7.5648913	8.324011	8.028105	8.67152	7.665757	7.818282	8.210261	7.9677324	7.132408	8.462759	8.449988	8.259141	8.541946	7.888212	7.295078	7.53043	8.766813	8.37128	8.353907	7.7953734	7.998505	8.551615	8.423033	8.674641	8.2806225	9.083717	7.499	8.738241	8.120852	7.9076595	8.057087	8.449751	7.8240395	7.347675	8.478424	9.083589	8.103701	8.922702	9.160599	8.109066	7.769459	8.499729	7.479844	8.704836	8.410074	7.825581	8.270765	8.05503	8.283972
SDHB_9797	10.361468	11.170097	11.123657	11.005973	11.002619	10.469839	10.792972	10.974012	11.022768	10.559582	10.513391	10.565358	10.730081	10.969676	10.897191	10.917208	10.468288	11.2868	10.56098	11.2390585	10.877922	10.952621	10.187695	10.954177	10.302974	10.490305	10.356578	10.841855	10.970786	10.538102	10.897777	11.025993	11.079879	11.189907	10.891755	10.898675	10.902856	11.356555	10.657788	11.484243	11.37518	10.913531	11.030145	10.253912	10.917069	11.488734	10.6535	11.111592	10.813702	10.311639	11.192735
SDPR_32765	4.601897	5.985725	5.673574	5.3344693	4.9692383	3.9054923	5.5332603	5.1728354	5.4848013	5.513738	4.3494563	5.205009	5.0806675	4.8395705	4.971378	3.513724	5.2833147	5.577073	5.084199	5.7728004	4.6561337	5.3527403	5.2378244	6.368354	4.658931	5.070825	3.9238462	5.287822	4.3481307	4.7664943	5.793977	5.596968	5.340479	5.4695616	5.235658	5.086434	4.580281	6.172674	5.799231	5.7337894	5.824609	5.5499954	5.375934	4.9121966	4.349544	6.4770637	5.939719	4.4722323	4.903098	3.4641607	6.2135863
SDS_9798	2.8664734	1.5310675	2.8589911	2.1159258	3.335922	1.735917	1.7862632	3.1256318	0.77073467	2.719398	1.8894439	0.71442115	4.1950135	1.9388802	1.5756721	0.0	2.8900583	3.6650012	4.1011696	2.2253819	1.6491554	1.2772086	4.109333	2.2101986	3.5673409	2.2966683	1.1946218	3.0404751	3.752821	1.2084577	1.3137702	2.3909085	2.8779507	2.204507	3.5936723	0.58460927	0.0	5.074023	0.7233562	2.3267155	3.1029732	2.7791781	2.7439313	1.5561608	2.93812	2.0916321	0.7157622	2.4290519	1.1924393	3.0634718	2.4077895
SEC11A_32884	6.9508142	7.6935534	7.5963197	7.451791	7.568127	6.9805565	7.58064	7.4817295	7.494729	7.3076386	7.351341	6.932107	7.067727	7.5711823	7.1392703	7.647	7.5091205	7.5447555	6.7568893	7.640409	6.914612	7.2380476	6.966422	7.3648973	6.6707454	6.934396	6.7631307	7.0916724	7.4032164	6.886623	7.3787766	7.6526055	7.1934614	7.8122964	7.579779	7.325376	8.12042	7.769886	7.5732408	8.163669	7.992628	7.4714437	7.5771604	6.843664	7.513717	7.8414764	7.712623	7.3445506	7.765455	7.031224	7.5874877
SEC11C_9799	6.754589	6.884839	6.888213	7.055861	6.73307	6.8037214	6.781223	6.354832	7.055802	6.5690355	6.474274	7.0273156	6.784876	7.0682597	6.831654	6.6302323	6.5461864	6.63512	7.182527	6.9772315	7.0053754	6.7391467	6.924124	7.3219333	6.5869884	6.926682	6.9248996	7.2733984	6.52729	6.926038	6.9172273	7.0737514	6.609949	7.3070626	7.0115366	6.5914083	7.9279685	6.5632806	7.1915736	7.0735636	7.3815947	7.091903	6.9959702	7.41899	6.8742948	7.263745	7.9409633	7.0663433	7.114123	6.790879	7.3027167
SEC24D_32308	7.8379397	7.273513	6.5566006	7.3074007	7.165179	7.958027	7.226789	6.8766727	7.522698	6.7364125	6.6002817	8.254518	8.274719	7.1279416	8.068243	6.7745495	6.7533293	7.1163936	8.046498	7.6135783	7.851935	7.205946	7.8817987	7.669092	8.255309	8.043508	7.85212	7.6438594	7.1249332	8.007206	7.3787766	6.247791	7.100082	7.132515	7.9219747	6.760501	7.0829554	6.9397745	7.779668	7.1039705	6.6845055	7.6467156	6.937547	7.9698396	6.903791	6.4122286	8.049882	7.370271	6.652739	7.4453483	7.1978
SEL1L_32748	6.107735	6.1093574	4.8127723	5.99304	5.4909263	6.20635	5.28402	5.491516	5.5073733	5.2115946	4.80989	6.461924	6.2858696	5.4895506	6.3612504	5.1721396	4.999828	5.5202117	6.456107	6.0379024	6.3228383	5.626604	6.264508	6.4303465	6.004736	6.145386	6.2795916	6.3395944	5.1468773	5.968379	5.6870804	4.7262454	5.1812468	5.8037276	6.485126	5.3027477	6.0132556	5.8747706	6.1950135	6.2069745	5.948017	6.0569525	5.3537655	6.23637	5.335529	5.50358	6.7238746	5.8762965	5.5629745	5.8877563	5.80104
SELL_32554	2.98588	2.594546	2.8589911	3.5448534	2.472159	2.7713106	1.153547	2.5249715	1.9352914	2.4777672	1.2341714	2.2764814	2.5302608	2.5752249	2.6512198	1.5335042	2.9904869	2.2295449	2.8044732	3.2961977	3.0217755	1.7539579	2.3827975	2.5451083	2.451389	2.2966683	1.1946218	2.9534101	2.1515164	3.251095	2.4482956	0.77186805	2.1789894	1.9587818	2.3652024	2.3210802	2.6266706	3.2220936	2.6341627	2.3267155	4.1250777	2.887088	1.8208362	3.5846395	2.6898494	3.142335	2.279205	2.6126575	2.6186037	2.506785	2.027206
SEMA6D_32964	5.1542273	5.155827	4.0862064	4.923396	4.3723383	4.913435	4.181454	4.235235	5.2099624	4.721964	3.9045265	4.835695	5.4394155	4.7663426	5.7322574	4.1358805	3.896741	4.2352924	5.058514	5.902593	4.388235	5.1166196	4.541129	5.1725183	4.924599	4.860204	4.7077756	4.70353	4.378299	5.020667	5.541258	4.474071	4.5157533	5.001751	5.208914	3.642881	4.787609	5.1279006	5.2018695	5.1928163	5.1360044	4.896752	4.0729947	4.9121966	4.3917923	4.7601357	5.37393	4.8828907	4.631086	4.397271	5.016884
SENP6_9804	4.777671	5.155827	4.7766476	5.0449595	4.8604927	5.3851185	5.1903563	4.94123	4.3765597	5.044063	5.0447555	4.9891205	4.9192286	5.3461456	5.030861	4.510401	4.999828	5.5007486	4.4163337	5.0275335	4.614798	4.7602787	5.2606664	5.148129	5.2731752	4.860204	4.9675345	4.621186	4.674177	4.6203685	5.196201	4.5631175	5.209036	4.501759	5.3379383	4.9297123	5.0354204	4.8991494	5.011177	5.5516458	5.6896486	4.7328677	4.786336	5.267545	4.691478	4.9548087	4.9023523	5.082807	5.0502715	5.3149257	4.960986
SEPT5_32632	1.8143951	2.257008	0.76129264	2.8078547	2.472159	2.3445714	0.689121	2.914369	2.5711837	0.5924607	1.8894439	1.5471903	2.1961572	2.5752249	3.1575243	1.5335042	1.8765994	1.7907331	2.375796	1.6806879	2.581391	2.2619886	1.488839	2.5451083	0.7123662	1.851524	2.077968	1.5496027	1.4443876	2.0966876	0.580436	2.7354863	2.3879235	1.2890483	2.157111	1.9992051	2.9363732	2.2765746	3.0287817	0.6542548	1.8199238	2.2424579	2.4416173	1.5561608	2.6898494	1.8519349	1.8356827	2.4290519	2.762189	1.2253668	2.2300112
SEPW1_32392	3.9517226	4.3146935	3.4235945	4.143508	3.4403665	3.661585	3.3483052	3.023864	3.7009227	3.7211092	2.5750768	3.1193392	4.602095	3.9890406	4.668412	2.9320772	3.4086447	3.1690745	4.150632	4.6590047	3.0217755	3.8838544	4.3413258	3.8379865	3.5673409	3.743284	2.8961248	3.5948293	2.8983095	4.2247515	4.1164427	3.7797458	3.7763257	3.2723231	3.8915	3.2469792	3.0694053	3.3179228	3.5930324	3.5018787	3.1029732	4.2575374	3.7038848	3.9290164	3.4186301	3.5959594	3.9195037	3.176305	3.65174	3.9744961	3.8614638
SERPINA1_9807	13.226648	14.014252	14.351257	14.29929	14.32961	13.523798	14.408073	14.357001	13.857252	14.496401	14.830524	13.359459	13.339817	14.095069	13.796916	14.244356	14.761009	14.442171	13.350666	14.085004	13.448709	14.305041	13.639343	13.654881	13.370896	13.279303	12.820453	12.552465	14.612333	13.242363	14.170595	14.341607	14.401913	14.193652	13.980649	14.466131	14.01507	13.774492	13.9815855	13.823351	13.382485	13.881621	14.531231	13.287267	14.476948	13.744365	13.778861	13.950181	14.439502	13.359036	14.101542
SERPINA3C_32925	7.8962636	12.64752	12.646192	8.453166	8.7020035	7.8271737	12.565035	12.418726	8.646286	12.5105915	7.946598	8.0288725	11.367063	8.36214	8.068243	8.439996	8.611484	12.5449915	11.549596	12.727108	8.027578	8.087339	13.054472	13.424165	7.4164863	11.503803	7.815445	8.139109	12.685672	7.245591	12.243769	12.689876	13.987446	8.894717	7.6756763	8.213263	12.764667	12.403462	12.459344	12.5990715	12.7263775	7.7926126	12.853456	11.2169285	12.726086	8.440687	8.466181	13.622501	8.736279	11.980451	12.428097
SERPINA3M_33119	8.864305	9.422987	9.561821	9.308163	9.649425	8.129935	9.566846	9.2350235	8.366587	9.46529	9.197381	9.123802	9.25839	8.301875	9.070876	9.174904	9.444623	9.869053	9.211933	9.424179	8.982782	9.232001	9.047501	9.36891	9.0765085	9.038983	7.911247	9.02221	9.547124	8.751466	9.163821	9.470022	9.668769	8.87267	9.142142	8.156291	9.102383	9.770224	9.206581	9.657795	9.864604	9.008298	9.715349	8.894288	9.6341505	9.489258	6.7839756	9.440086	9.312841	9.167583	9.551418
SERPINA3M_9809	9.972552	9.371774	8.941565	9.309679	9.313579	9.487349	9.1559305	8.997293	9.109816	9.188503	9.181787	10.07187	9.438024	8.872284	9.842483	8.950167	9.572654	9.242036	9.8216	9.612115	9.797311	9.244472	10.026279	9.594379	9.830053	9.662461	9.593159	9.801558	9.177381	9.6006565	9.177461	8.942487	9.2358675	8.735252	9.257559	8.349882	8.891702	8.938492	9.455628	9.257624	9.288709	9.326075	9.311706	9.633178	9.216048	8.964281	9.024202	9.429421	9.073968	9.845973	9.101108
SERPINA4_9811	9.502438	9.839815	9.993204	10.157508	10.408114	9.612906	10.194411	9.974729	9.801137	10.330132	9.932254	10.147177	10.022292	9.880537	10.0854025	9.9108715	10.362164	10.676696	10.080385	10.237899	9.9995365	10.160756	10.090639	10.323583	9.881742	9.801807	9.588336	9.810875	10.335027	9.663805	9.838922	9.9565115	10.0200615	10.1649	10.001719	9.849128	10.036513	10.227374	9.981181	10.170704	9.961162	10.143048	10.215425	9.8468895	9.9286175	9.789669	10.222952	10.419932	10.057917	9.890384	10.192972
SERPINA6_32325	8.061698	8.3406925	7.4201884	7.8228855	7.2751827	8.084201	7.460399	7.674565	8.088296	7.481684	7.306849	8.669888	8.632538	8.249097	8.685359	7.127221	7.9629188	7.53043	8.504441	8.751987	8.14475	7.8378882	7.7905693	8.485016	8.096108	8.793915	8.036922	8.628001	6.52729	8.762395	7.710956	7.3107753	7.742229	8.221083	7.641083	7.44189	8.417329	7.8157477	8.072639	8.264024	8.211647	7.579944	7.9539275	8.2711115	7.659177	8.467527	8.59159	7.4326363	7.659377	7.400347	8.465674
SERPINB9_32899	2.4342844	2.594546	2.9909706	3.0594068	1.3312725	1.735917	2.0220141	2.5249715	3.243922	2.4777672	2.6802902	1.5471903	2.372859	3.0152833	2.3107724	3.0189555	2.6654315	1.1570135	1.483266	3.0622413	2.581391	2.841842	0.0	3.0452297	1.1871207	0.7243909	2.077968	1.769436	2.284903	2.3023815	2.5736196	2.3909085	1.9345882	2.9062183	2.3652024	1.9992051	3.1911995	2.6151845	2.778033	3.1752434	3.8990247	3.1694758	1.8208362	1.5561608	2.0104735	1.2047167	2.8921008	2.2186248	2.6186037	1.588432	3.7990685
SERPINC1_32513	13.555745	13.831246	13.686949	13.463298	13.96377	13.425749	13.780695	13.88641	13.304111	13.378828	13.068069	13.677996	13.52842	13.468972	13.680655	13.601648	13.149868	14.136952	13.732469	13.768185	13.543056	13.800673	12.86099	13.474459	13.2910795	13.697376	13.463255	13.520045	13.844775	13.617842	13.704216	13.432644	13.904565	13.79054	13.696204	13.651057	13.735919	14.106813	13.551676	13.7508	13.812031	13.517484	13.560055	13.50761	13.684758	13.665567	13.672511	13.579477	13.557696	12.999377	13.737834
SERPIND1_9812	8.790364	9.564146	9.361468	9.507716	9.524304	9.1167965	9.577291	9.591355	9.318866	9.649884	9.438607	9.302802	9.255574	9.299587	9.482582	9.178447	9.779797	9.6201105	9.061656	9.679638	9.11095	9.3749695	9.235076	9.510766	8.883269	8.988008	9.084704	8.999301	9.245454	9.069208	9.367941	9.38861	9.416555	9.588252	9.159705	9.246869	9.715944	9.725054	9.747678	9.531494	9.634782	9.247265	9.720773	9.142356	9.494516	9.522915	9.679475	9.438568	9.623777	8.998601	9.718762
SERPINE2_32301	3.6955848	4.1193533	3.7559724	4.5241194	3.1011837	3.1950624	2.8324869	3.688074	3.9844897	3.7211092	3.0379322	2.455695	3.3996527	4.8395705	3.6116695	3.881458	4.2200017	2.5655518	3.5576375	4.5724864	3.6316473	2.636965	3.326703	4.5087037	3.0042105	3.8773775	3.65531	3.3441162	3.1287267	3.1481903	4.8448305	3.3501055	4.5157533	4.0142226	3.8915	3.320974	4.109979	4.338161	4.8249087	4.511247	3.3909214	3.5438585	3.5563867	3.7323904	3.573486	4.0582333	4.0370674	3.580566	3.7922184	2.9431233	4.370676
SERPINF1_32761	12.203408	12.411169	12.209482	11.528548	12.569047	11.868963	12.413463	12.368036	12.048629	12.248937	12.163539	12.689137	12.635232	12.055408	12.528834	12.248834	12.346465	12.664465	12.37515	12.428319	12.525772	12.388088	11.787646	12.224097	12.035853	12.514371	12.356816	12.148153	12.513192	12.342489	12.351609	12.023932	12.393671	12.291786	12.277783	12.2728815	12.373314	12.472441	12.413253	12.219215	11.980322	12.159009	12.194774	12.171818	12.197828	12.084083	12.576747	12.49234	12.158154	11.844009	12.217244
SERPINF2_9814	7.056896	5.230354	3.4235945	3.7009778	3.8724551	6.6531525	3.4325337	3.815366	5.0653296	3.7211092	3.6691785	7.0343857	7.067727	4.225969	6.5149736	3.513724	4.13479	3.4382432	7.200253	5.398319	6.3856263	4.3876204	7.0075154	5.552959	7.269009	7.2384686	6.3496666	7.0659623	3.5019276	7.0237446	5.8445945	3.1345942	3.4435291	4.195664	6.0455284	3.6994612	4.825725	4.700118	5.5004597	4.511247	3.7027097	5.156013	3.772339	6.9227157	3.4186301	3.8779073	6.4009748	5.1732535	4.3420444	6.448085	4.643507
SERPING1_32597	7.43815	7.163697	6.545909	5.404291	6.4624467	4.2962584	7.267491	5.8448124	5.9804864	3.1072266	6.081541	6.5631647	6.3293686	5.985267	3.3566325	6.4851966	6.398642	7.296495	6.542024	3.1839569	5.765866	5.91458	6.9097443	3.0452297	6.5869884	3.9400225	7.0353346	7.1901627	5.936674	3.0373778	5.754813	1.9373132	7.100082	5.5158167	7.7094593	5.2468953	5.945632	3.572272	6.8689	6.4345717	5.902967	6.5994124	5.481939	6.3777556	6.2035823	2.7807593	6.4335046	3.176305	5.878786	6.6538067	2.5660443
SERPINH1_9815	3.548161	4.6763773	3.2234385	4.6823845	3.1011837	2.6425977	3.1634846	3.4732275	4.516664	3.2679667	2.7783492	3.1193392	2.6721666	3.781712	3.446748	4.014271	3.546998	3.2644873	3.1345234	3.9731874	3.1430392	3.6310537	2.5404441	4.164128	3.6430259	3.340682	3.65531	3.474912	3.2641406	3.52196	3.447053	3.7034492	3.9835975	4.077273	3.1064248	3.320974	4.046838	3.7884288	4.572019	3.9926662	4.5714116	3.1694758	3.837692	3.0207527	3.2451313	4.4077783	4.0924416	3.6661186	3.920224	3.4641607	4.370676
SERTAD1_33143	3.0961545	3.200062	1.6252826	3.0594068	2.967741	2.9986892	3.2588525	2.1911569	3.7009227	1.823375	2.0551069	2.0718052	2.5302608	3.352018	2.3107724	2.3960178	2.5384767	3.4382432	2.375796	3.4974551	1.6491554	2.841842	3.5655706	2.6873035	2.2723026	2.6363633	2.765496	2.4159133	2.406994	3.251095	2.9880874	3.1345942	3.0101936	1.9587818	2.5470278	1.8065978	1.6862907	2.8892338	3.7408574	3.2640922	2.992627	3.0813484	3.30232	3.3300724	2.5476058	3.7438102	3.4107835	3.0546732	2.8927681	2.8118143	1.7911546
SESN2_9817	2.98588	2.8678937	0.76129264	2.8078547	2.472159	3.788687	3.4325337	3.1256318	3.6203768	2.9263053	3.0379322	3.4922628	2.8013556	2.5752249	4.2347074	1.9419785	2.072621	3.4382432	3.5576375	3.7548423	3.1430392	2.5224707	3.2374017	3.1471999	4.8939457	3.595438	3.3250897	3.5948293	2.1515164	3.3471458	2.895092	1.9373132	3.3467786	1.6624343	3.3214288	2.5840793	2.7898166	3.3179228	3.242334	3.5731628	2.7428484	3.0813484	1.5358759	3.0207527	2.0104735	2.911615	3.122376	3.288475	1.5499562	3.5490766	2.027206
SEZ6_9819	5.2043357	4.565594	4.0862064	4.923396	4.8976593	5.51948	4.8961816	3.6199527	3.7772083	4.108535	4.2504177	4.66399	4.0465326	4.279584	4.5914803	3.6829114	3.334152	4.1378617	5.158619	4.039196	4.7354136	3.7375457	4.781215	3.7756684	4.984019	3.9400225	4.671753	4.0790167	3.5557184	4.414069	2.5736196	4.1103654	3.917761	3.7302246	4.3488812	4.0433984	4.534984	4.338161	4.9817553	4.7140985	4.7516193	4.086987	3.4765677	4.523225	3.840789	4.268201	3.7229755	4.564248	3.411482	5.3626266	4.0339284
SGK3_33138	4.485139	4.1193533	3.326985	4.0302944	4.3723383	4.0135446	3.9722536	4.1889644	3.7009227	3.8281465	3.3878083	3.2219887	4.1471977	3.9890406	3.68756	3.513724	3.9475968	3.5933034	4.198454	4.3821325	3.7885811	3.9295027	4.158812	4.3031607	3.7834342	4.00006	3.7272735	3.8083558	3.5557184	3.7499197	4.2350254	3.8522093	3.2430704	3.4732254	3.2179284	3.8063707	3.7623768	4.2437115	4.2651753	4.1408014	4.4513865	3.4763536	3.3920732	3.0207527	3.3344872	3.142335	4.3413115	3.7468808	3.7922184	3.846141	4.1879597
SH3BP5_9823	5.628032	4.711492	3.5993342	4.644416	4.9338927	4.913435	4.2293363	4.5600543	5.0954394	4.378847	3.448644	4.700005	4.800604	4.3811836	5.059707	4.2116084	4.483924	3.7985182	5.2968464	5.0911546	4.8105626	4.354535	5.3052936	4.936576	4.8939457	4.4072366	4.7429204	5.0143414	3.798159	5.020667	4.5719104	3.7034492	4.6836143	3.7302246	4.8764534	3.1689827	4.389879	4.8030634	4.7570624	4.358206	4.1250777	4.9965014	4.4526014	4.816079	4.214827	4.614036	4.9924436	5.0191975	3.321599	5.265593	5.016884
SHB_9824	2.8664734	2.435626	1.2570211	2.663456	2.011671	3.522194	2.5603254	2.6667733	1.640813	1.823375	2.3383918	3.4076753	3.1312993	2.8829715	3.3566325	1.275699	1.8765994	3.3539796	2.8044732	3.5884495	2.3986237	2.1116846	3.326703	2.008209	3.3130789	3.6712542	3.2292056	1.9601587	1.4443876	2.786402	2.6889215	1.9373132	2.8779507	1.6624343	2.853671	1.5842559	1.3096737	2.6151845	3.1395056	1.7203709	3.1029732	2.2424579	2.0586884	3.8009534	2.3897877	2.297121	2.074421	2.2186248	1.5499562	3.629271	2.027206
SHC1_9825	6.812275	6.351201	5.3190575	6.0080686	5.9100986	6.9671803	5.660962	5.6705575	6.7593293	5.6366353	5.2805457	6.3416853	7.002042	6.166956	6.653883	5.43166	5.3790555	5.800458	6.5327263	6.699575	6.5035553	5.856683	6.9097443	6.509065	7.014984	6.6173315	6.480364	6.8895864	5.403109	6.9491796	6.4128017	5.5757246	5.506442	6.105435	6.485126	5.583925	5.945632	6.341801	6.6618752	6.149827	6.0201087	6.5834603	5.481939	6.733962	5.3137193	6.0064917	6.89715	6.3598337	5.158074	6.5129385	5.9944305
SIRT3_9828	3.3839397	4.268282	3.4235945	4.0302944	4.2626543	4.2962584	4.3205805	4.1411605	4.326662	3.2679667	4.1804013	3.4922628	3.9383125	4.476096	3.2605107	4.174241	4.044227	4.2352924	3.6291769	4.3303432	3.8610783	4.1766696	3.7704499	4.164128	4.0842543	3.8118882	3.4996274	4.1590195	3.5019276	3.0373778	3.987233	4.3791647	3.917761	4.4067645	3.6740885	4.3565435	4.534984	4.7352557	4.16402	4.7140985	4.071798	3.4763536	4.2752476	3.9290164	3.7784617	4.6519713	2.617958	4.4722323	4.2955856	3.9117455	4.0871205
SKIV2L_9830	3.4683857	2.987318	2.552146	2.5029805	2.2602103	3.5935724	2.2245977	2.5249715	1.9352914	2.3398588	1.8894439	3.3178172	3.315628	1.9388802	3.1575243	1.7521499	2.6654315	2.4073083	3.318902	3.400333	3.1430392	2.2619886	3.0402825	1.4924659	2.7541187	3.5154157	2.765496	3.273985	2.004529	2.3023815	2.9880874	1.6426728	2.3879235	1.2890483	2.9855762	2.1691005	2.4426951	2.8892338	2.6341627	2.3267155	1.1797101	2.2424579	1.1804214	3.4200125	2.0104735	2.911615	3.2250526	3.0546732	1.5499562	2.8118143	2.2300112
SKP1_9831	9.019306	8.781717	8.031375	8.388598	8.382909	9.0627985	8.236683	8.470452	8.646286	8.406016	8.302286	8.940258	8.844138	8.661266	9.083221	8.22157	8.245458	8.231191	9.087285	8.914688	8.678719	8.424738	8.9939785	8.652598	9.066235	8.878315	8.74232	9.277632	8.02282	8.644471	8.299304	8.356915	8.2500105	8.231515	8.691592	7.923757	8.238152	8.957214	8.685774	8.999111	9.185894	8.77538	7.9831047	8.502305	7.919578	8.931883	8.340306	8.775043	8.523478	8.948682	8.524706
